Functional Size,Adjusted Function Points,Value Adjustment Factor,Normalised Work Effort Level 1,Normalised Work Effort,Normalised Level 1 PDR (ufp),Normalised PDR (ufp),Speed of Delivery,Project Elapsed Time,Effort Plan,Effort Specify,Effort Design,Effort Build,Effort Test,Effort Implement,Effort Unphased,Development Type,Client Server?,Development Platform,Language Type,CASE Tool Used,How Methodology Acquired,Average Team Size,Defect Density
53,53.0,1.021941545,753.0,753,14.2,14.2,10.42982107,4.4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,753.0,0,1,0,1,1,2,5.261340206,37.7
38,38.0,1.021941545,327.0,327,8.6,8.6,10.42982107,1.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,327.0,0,1,2,2,1,2,5.261340206,52.6
672,753.0,1.12,4301.0,4301,6.4,6.4,11.2,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4301.0,1,1,1,2,1,1,5.261340206,40.2
421,421.0,1.021941545,16788.0,16788,39.9,39.9,2.7,15.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,16788.0,2,1,3,1,1,0,4.2,19.0
3896,4363.0,1.12,3720.0,3720,1.0,1.0,10.42982107,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3720.0,1,1,3,1,1,0,5.261340206,0.0
434,378.0,0.87,5316.463277000001,714,15.99293785,1.6,18.1,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,3,1,1,0,1.6,0.0
74,74.0,1.021941545,3132.0,3132,42.3,42.3,1.1,17.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3132.0,0,1,3,1,0,0,5.261340206,13.5
959,1093.0,1.14,7263.0,7263,7.6,7.6,14.5,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7263.0,1,0,0,0,1,1,5.261340206,0.0
981,1256.0,1.28,51527.0,51527,52.5,52.5,10.42982107,28.0,7617.0,961.5682819,621.5263158,21238.0,1171.996516,372.0342857,0.0,1,1,0,1,0,1,5.261340206,32.6
1368,1368.0,1.021941545,9010.0,8728,6.6,6.4,10.42982107,8.957260274,0.0,2561.0,0.0,5094.0,1076.0,279.0,2853.3091719999998,0,1,3,2,1,0,5.261340206,0.0
199,221.0,1.11,3861.0,3887,19.4,19.5,4.0,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3861.0,2,1,2,1,1,1,6.0,25.1
327,327.0,1.0,5316.463277000001,534,15.99293785,1.6,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,0,0,2,0,1,5.261340206,39.8
236,236.0,1.021941545,1076.0,1076,4.6,4.6,9.8,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1076.0,0,1,2,2,1,0,5.261340206,50.8
90,109.0,1.21,310.0,310,3.4,3.4,2.6,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,310.0,0,1,2,1,1,1,5.261340206,0.0
82,80.0,0.98,2894.0,10499,35.3,128.0,0.3,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2894.0,0,1,0,1,1,0,5.261340206,0.0
411,411.0,1.0,10955.0,10955,26.7,26.7,2.7,15.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,10955.0,1,1,2,2,1,0,5.261340206,7.3
133,153.0,1.15,2216.0,2216,16.7,16.7,16.6,2.0,358.0,190.0,621.5263158,1037.0,563.0,68.0,0.0,0,1,1,1,0,0,3.5,22.6
524,524.0,1.021941545,11500.0,17969,21.9,34.3,10.42982107,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11500.0,0,1,0,1,1,0,5.261340206,1.9
204,204.0,1.0,772.0,772,3.8,3.8,13.6,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,772.0,0,1,0,2,0,0,5.261340206,0.0
334,324.0,0.97,5078.0,5078,15.2,15.2,5.1,13.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5078.0,1,1,0,1,0,1,5.261340206,41.9
266,231.0,0.87,5316.463277000001,3762,15.99293785,14.1,1.8,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,1,1,0,5.261340206,3.8
838,838.0,1.021941545,442.0,691,0.5,0.8,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,442.0,0,0,0,1,1,0,5.261340206,0.0
113,113.0,1.021941545,754.0,1178,6.7,10.4,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,754.0,1,1,0,2,1,0,5.261340206,0.0
80,67.0,0.84,352.0,391,4.4,4.9,10.0,2.0,608.9672897,961.5682819,621.5263158,3261.750943,132.0,372.0342857,220.0,0,0,0,1,1,1,2.0,0.0
73,73.0,1.021941545,747.0,947,10.2,13.0,6.1,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,747.0,1,1,1,1,1,1,5.261340206,0.0
51,51.0,1.021941545,451.0,451,8.8,8.8,5.3,3.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,451.0,0,1,0,2,1,1,5.261340206,0.0
1569,1757.0,1.12,13282.0,13282,8.5,8.5,10.42982107,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,13282.0,0,1,3,1,1,0,5.261340206,0.0
349,349.0,1.021941545,3068.0,3068,8.8,8.8,5.8,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3068.0,1,1,2,0,0,0,5.261340206,0.0
1674,1825.0,1.09,1210.0,1210,0.7,0.7,37.2,15.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1210.0,1,1,1,2,0,1,5.261340206,0.0
138,166.0,1.2,2298.0,2298,16.7,16.7,10.42982107,9.0,196.0,290.0,222.0,1049.0,508.0,33.0,0.0,0,1,2,1,1,0,5.261340206,0.0
860,860.0,1.0,18825.0,18825,21.9,21.9,2.6,21.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,18825.0,1,1,2,2,1,0,5.261340206,16.3
1200,1200.0,1.021941545,7710.0,10293,6.4,8.6,17.3,6.3,22.0,961.5682819,1188.0,4028.0,985.0,22.0,2853.3091719999998,1,1,2,2,1,0,5.261340206,30.8
253,253.0,1.021941545,2960.0,2960,11.7,11.7,10.42982107,7.1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2960.0,1,1,2,2,1,2,5.261340206,31.6
186,186.0,1.021941545,2018.0,3638,10.8,19.6,2.1,9.0,30.0,1200.0,200.0,211.0,326.0,51.0,0.0,1,1,2,2,0,1,6.2,26.9
379,330.0,0.87,1050.0,1050,2.8,2.8,19.0,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1050.0,1,0,3,0,0,0,5.261340206,10.6
30,34.0,1.12,120.0,120,4.0,4.0,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,120.0,0,1,3,1,1,0,5.261340206,0.0
416,391.0,0.94,246.0,7439,0.6,17.9,5.0,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,246.0,1,1,3,1,1,0,5.261340206,0.0
196,196.0,1.021941545,1075.0,1680,5.5,8.6,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1075.0,0,1,3,2,1,0,5.261340206,5.1
254,254.0,1.021941545,6590.0,6590,25.9,25.9,5.3,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,6590.0,1,1,1,1,1,0,5.261340206,3.9
200,232.0,1.16,1850.0,1850,9.3,9.3,13.9,3.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1850.0,0,1,2,1,1,0,5.261340206,0.0
254,251.0,0.99,452.0,2540,1.8,10.0,7.3,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,452.0,1,1,0,2,1,0,5.261340206,0.0
1493,1463.0,0.98,34906.0,36046,23.4,24.1,3.4,23.0,3020.0,6808.0,621.5263158,20704.0,2844.0,1530.0,0.0,1,0,0,2,1,1,13.0,6.7
120,139.0,1.17,3808.0,3808,31.7,31.7,2.0,6.0,171.0,93.0,198.0,1164.0,1320.0,318.0,544.0,0,1,0,1,1,0,5.261340206,8.3
34,34.0,1.021941545,285.0,285,8.4,8.4,11.3,1.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,285.0,0,1,0,1,1,0,5.261340206,0.0
805,886.0,1.1,10543.0,10543,13.1,13.1,10.42982107,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,10543.0,1,1,0,1,0,0,5.261340206,2.5
474,474.0,1.021941545,1829.0,1829,3.9,3.9,10.42982107,6.0,304.0,82.0,79.0,737.0,217.0,26.0,384.0,0,1,0,1,1,0,5.261340206,8.4
227,227.0,1.021941545,976.0,976,4.3,4.3,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,976.0,0,1,2,2,1,2,5.261340206,8.8
213,213.0,1.0,890.0,890,4.2,4.2,17.0,2.5,608.9672897,85.0,621.5263158,428.0,247.0,41.0,0.0,0,1,0,2,0,1,5.261340206,0.0
176,188.0,1.07,1648.0,1831,9.4,10.4,7.0,5.0,608.9672897,961.5682819,621.5263158,3261.750943,771.0,372.0342857,877.0,1,0,0,1,1,1,2.0,0.0
756,665.0,0.88,739.0,4917,1.0,6.5,12.0,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,739.0,1,1,3,2,1,0,5.261340206,0.0
307,368.0,1.2,1729.0,1729,5.6,5.6,10.42982107,6.0,112.0,223.0,18.0,734.0,535.0,107.0,0.0,0,1,0,0,1,0,5.261340206,0.0
650,650.0,1.0,4820.0,4820,7.4,7.4,7.1,13.0,203.0,324.0,621.5263158,2695.0,362.0,372.0342857,1236.0,1,1,1,0,1,0,2.0,81.5
12,12.0,1.021941545,105.0,105,8.8,8.8,6.0,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,105.0,1,0,3,1,1,0,5.261340206,83.3
105,105.0,1.0,2007.0,2007,19.1,19.1,2.7,13.0,47.0,353.0,621.5263158,1073.0,525.0,9.0,0.0,0,1,0,1,0,0,1.8,0.0
788,867.0,1.1,17896.0,18002,22.7,22.8,4.6,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,17896.0,2,1,2,1,1,1,12.5,14.0
88,64.0,0.73,1660.0,1660,18.9,18.9,2.8,4.5,149.0,220.0,621.5263158,1083.0,92.0,372.0342857,0.0,1,1,0,1,0,1,4.0,34.1
585,649.0,1.11,9484.0,9653,16.2,16.5,2.0,15.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,9484.0,1,1,1,0,0,1,20.0,29.1
380,331.0,0.87,503.0,1238,1.3,3.3,38.0,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,503.0,0,0,0,1,0,0,5.261340206,5.3
346,346.0,1.0,3476.0,3476,10.0,10.0,3.8,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3476.0,0,1,2,1,1,0,10.0,8.7
269,288.0,1.07,2204.0,2449,8.2,9.1,9.6,7.0,608.9672897,961.5682819,621.5263158,3261.750943,382.0,372.0342857,1822.0,1,0,0,1,1,1,2.0,7.4
313,313.0,1.0,441.0,441,1.4,1.4,39.1,4.0,33.0,961.5682819,621.5263158,105.0,33.0,372.0342857,270.0,1,1,1,1,1,0,1.0,0.0
5,5.0,1.021941545,24.0,24,4.8,4.8,5.0,0.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,24.0,0,1,0,1,1,0,5.261340206,0.0
216,216.0,1.021941545,1598.0,1598,7.4,7.4,10.42982107,6.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1598.0,0,1,2,2,1,2,5.261340206,32.4
1533,1809.0,1.18,26900.0,33140,17.5,21.6,3.8,16.0,500.0,5664.0,621.5263158,13920.0,2744.0,3000.0,1072.0,1,1,1,2,1,1,12.2,11.1
183,183.0,1.021941545,666.0,1041,3.6,5.7,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,666.0,0,0,0,1,1,0,5.261340206,16.4
52,44.0,0.82,5316.463277000001,380,15.99293785,7.3,26.0,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,0,1,1,5.261340206,0.0
68,68.0,1.021941545,143.0,223,2.1,3.3,10.42982107,1.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,143.0,0,0,3,2,1,0,5.261340206,0.0
289,275.0,0.95,5316.463277000001,1647,15.99293785,5.7,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,2,0,1,5.261340206,55.4
206,206.0,1.0,2805.0,2805,13.6,13.6,4.3,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2805.0,0,0,0,1,0,0,5.261340206,38.8
106,116.0,1.1,666.0,666,6.3,6.3,5.3,2.0,608.9672897,161.0,621.5263158,164.0,228.0,372.0342857,0.0,0,1,0,2,1,0,5.261340206,94.3
136,136.0,1.0,1355.0,1506,10.0,11.1,5.4,5.0,608.9672897,961.5682819,621.5263158,3261.750943,419.0,372.0342857,936.0,0,0,0,1,1,1,2.0,7.4
103,112.0,1.09,1626.0,1807,15.8,17.5,2.3,4.0,608.9672897,961.5682819,621.5263158,3261.750943,720.0,372.0342857,906.0,1,0,3,2,1,1,3.0,0.0
450,450.0,1.021941545,3082.0,4430,6.8,9.8,10.42982107,13.2,263.0,0.0,48.0,1715.0,850.0,206.0,2853.3091719999998,1,1,3,0,1,0,5.261340206,0.0
250,250.0,1.0,1263.0,1315,5.1,5.3,7.1,5.0,608.9672897,105.0,621.5263158,669.0,262.0,101.0,0.0,1,1,0,1,1,1,5.261340206,0.0
275,275.0,1.0,931.0,931,3.4,3.4,13.8,4.0,21.0,28.0,621.5263158,602.0,147.0,372.0342857,133.0,0,1,1,0,1,0,5.261340206,3.6
2003,2003.0,1.021941545,47493.0,47493,23.7,23.7,2.9,10.0,6893.0,3784.0,8766.0,16985.0,5050.0,5995.0,20.0,0,1,3,1,1,1,33.3,14.0
177,177.0,1.021941545,3800.0,4224,21.5,23.9,3.7,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3800.0,2,1,3,1,0,1,2.5,56.5
2427,2087.0,0.86,33589.0,57811,13.8,23.8,1.5,22.0,1848.0,5816.0,621.5263158,3261.750943,1171.996516,4428.0,0.0,0,1,0,1,1,0,5.261340206,0.0
70,70.0,1.021941545,147.0,147,2.1,2.1,35.0,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,147.0,1,0,3,1,1,0,5.261340206,14.3
289,347.0,1.2,1435.0,1435,5.0,5.0,10.42982107,7.0,9.0,961.5682819,621.5263158,584.0,469.0,372.0342857,0.0,0,1,0,0,1,0,5.261340206,0.0
28,28.0,1.021941545,213.0,213,7.6,7.6,10.42982107,0.9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,213.0,0,1,2,2,1,2,5.261340206,0.0
62,62.0,1.021941545,1080.0,1688,17.4,27.2,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1080.0,0,0,3,2,1,0,5.261340206,0.0
1540,1694.0,1.1,7816.0,7816,5.1,5.1,13.8,16.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7816.0,1,1,0,0,1,0,5.261340206,5.8
475,397.0,0.83,3429.0,3429,7.2,7.2,5.4,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,0,0,0,1,0,5.261340206,2.1
218,218.0,1.021941545,3074.0,3074,14.1,14.1,10.42982107,8.9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3074.0,1,1,2,1,1,2,5.261340206,82.6
49,49.0,1.0,323.0,323,6.6,6.6,4.1,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,323.0,0,0,0,1,0,0,5.261340206,0.0
97,97.0,1.021941545,3323.0,3323,34.3,34.3,0.9,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3323.0,0,1,2,2,0,0,5.261340206,51.5
262,280.0,1.07,5316.463277000001,1417,15.99293785,5.4,7.5,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,1,1,2,1,0,2.8,38.2
492,492.0,1.021941545,4158.0,4158,8.5,8.5,5.6,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4158.0,0,1,3,2,0,0,5.261340206,18.3
54,58.0,1.07,327.0,363,6.1,6.7,3.6,3.0,608.9672897,961.5682819,621.5263158,3261.750943,51.0,372.0342857,276.0,0,0,0,1,1,1,2.0,55.6
71,71.0,1.021941545,206.0,232,2.9,3.3,8.9,1.6,16.0,8.0,34.0,97.0,47.0,4.0,2853.3091719999998,1,1,3,2,1,0,5.261340206,0.0
451,451.0,1.021941545,15098.0,15098,33.5,33.5,10.42982107,8.957260274,608.9672897,4410.0,2976.0,2310.0,2835.0,372.0342857,2853.3091719999998,1,1,3,0,1,0,5.261340206,0.0
490,490.0,1.0,2192.0,2192,4.5,4.5,7.8,9.0,50.0,92.0,198.0,952.0,840.0,60.0,0.0,0,1,2,1,0,1,3.7,4.1
454,499.0,1.1,2310.0,2310,5.1,5.1,10.42982107,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2310.0,0,0,0,2,0,0,5.261340206,0.0
419,453.0,1.08,73.0,3876,0.2,9.3,7.5,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,73.0,0,1,0,1,1,0,5.261340206,0.0
61,59.0,0.97,219.0,1319,3.6,21.6,3.4,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,219.0,0,1,0,1,1,0,5.261340206,0.0
638,638.0,1.021941545,4023.0,4627,6.3,7.3,1.7,34.0,298.0,649.0,0.0,2272.0,739.0,65.0,2853.3091719999998,1,1,3,1,1,0,5.261340206,0.0
3,3.0,1.021941545,24.0,24,8.0,8.0,12.0,0.25,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,24.0,0,1,0,1,1,0,5.261340206,0.0
418,461.2226614,1.021941545,1058.0,1058,2.5,2.5,34.8,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1058.0,1,1,1,2,1,0,5.261340206,19.1
813,878.0,1.08,7654.0,7654,9.4,9.4,10.2,10.0,640.0,961.5682819,621.5263158,3200.0,1760.0,600.0,0.0,1,1,3,2,1,1,8.0,12.3
619,619.0,1.021941545,541.0,541,0.9,0.9,10.42982107,2.0,608.9672897,106.0,621.5263158,308.0,35.0,372.0342857,0.0,1,1,0,0,1,0,5.261340206,0.0
13,11.0,0.84,97.0,97,7.5,7.5,6.5,1.0,10.0,18.0,621.5263158,45.0,17.0,7.0,0.0,0,1,0,1,0,0,5.261340206,0.0
315,315.0,1.0,1206.0,1206,3.8,3.8,5.6,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1206.0,0,0,0,1,1,0,7.0,9.5
210,166.0,0.79,272.0,4733,1.3,22.5,3.5,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,272.0,0,1,0,1,1,0,5.261340206,0.0
111,97.0,0.87,703.0,703,6.3,6.3,13.9,4.0,9.0,192.0,621.5263158,354.0,99.0,372.0342857,0.0,0,1,1,1,0,0,1.3,27.0
130,130.0,1.021941545,3782.0,5909,29.1,45.5,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3782.0,1,0,3,2,1,0,5.261340206,7.7
52,52.0,1.021941545,317.0,317,6.1,6.1,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,317.0,0,1,2,1,1,2,5.261340206,57.7
4326,4932.0,1.14,93049.0,138883,21.5,32.1,10.42982107,22.0,188.0,21578.0,621.5263158,53890.0,15286.0,2107.0,0.0,1,1,0,1,1,1,5.261340206,98.9
4104,4104.0,1.021941545,9150.0,14103,2.2,3.4,10.42982107,8.957260274,306.0,564.0,2502.0,4032.0,1710.0,36.0,2853.3091719999998,1,1,2,2,1,0,5.261340206,0.0
1662,1662.0,1.021941545,9649.0,9649,5.8,5.8,6.9,20.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,9649.0,1,1,0,0,1,0,4.8,0.0
83,83.0,1.0,634.0,634,7.6,7.6,2.8,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,634.0,0,1,2,1,1,0,5.261340206,12.0
550,594.0,1.08,26520.0,26520,48.2,48.2,2.2,15.0,960.0,712.0,621.5263158,17392.0,5600.0,372.0342857,0.0,1,1,1,2,0,1,7.6,7.3
550,550.0,1.021941545,1867.0,2788,3.4,5.1,13.0,4.7,121.0,120.0,100.0,1175.0,325.0,26.0,2853.3091719999998,0,1,2,2,1,0,5.261340206,0.0
781,781.0,1.0,45778.0,45778,58.6,58.6,0.1,32.0,5390.0,7910.0,621.5263158,15078.0,14196.0,372.0342857,0.0,1,1,1,1,1,0,5.261340206,0.0
187,187.0,1.021941545,8442.0,8442,45.1,45.1,2.2,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,8442.0,0,1,2,1,0,0,5.261340206,10.7
113,113.0,1.0,1350.0,1350,11.9,11.9,3.8,6.0,110.0,80.0,621.5263158,870.0,250.0,372.0342857,40.0,0,1,1,0,1,0,5.261340206,35.4
580,696.0,1.2,6037.0,6037,10.4,10.4,10.42982107,14.0,589.0,671.0,280.0,3704.0,774.0,19.0,0.0,1,1,2,1,1,0,5.261340206,0.0
100,100.0,1.0,830.0,830,8.3,8.3,4.2,6.0,608.9672897,961.5682819,621.5263158,372.0,159.0,372.0342857,0.0,1,1,1,0,1,0,5.261340206,0.0
96,86.0,0.9,54.0,633,0.6,6.6,10.7,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,54.0,0,1,0,1,1,0,5.261340206,0.0
286,286.0,1.021941545,2070.0,3234,7.2,11.3,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2070.0,0,1,0,0,1,0,5.261340206,14.0
297,297.0,1.0,1861.0,1861,6.3,6.3,7.4,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1861.0,0,1,2,1,1,0,5.261340206,10.1
6,6.0,1.021941545,40.0,40,6.7,6.7,24.0,0.25,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,40.0,0,1,0,1,1,0,5.261340206,0.0
140,168.0,1.2,2360.0,2360,16.9,16.9,10.42982107,7.0,217.0,217.0,527.0,1076.0,320.0,3.0,0.0,0,1,0,0,1,0,5.261340206,0.0
787,787.0,1.021941545,4918.0,4918,6.2,6.2,15.7,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4918.0,1,1,2,2,0,0,5.261340206,5.1
90,90.0,1.021941545,2390.0,2390,26.6,26.6,1.3,9.0,80.0,961.5682819,580.0,694.0,728.0,93.0,0.0,0,1,0,1,1,0,4.0,55.6
1060,965.0,0.91,3655.0,3930,3.4,3.7,7.1,30.0,375.0,1320.0,621.5263158,1810.0,100.0,50.0,0.0,1,0,3,0,0,0,5.261340206,12.3
366,366.0,1.021941545,677.0,1058,1.8,2.9,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,677.0,0,1,3,2,1,0,5.261340206,0.0
191,222.0,1.16,1674.0,1860,8.8,9.7,10.6,3.0,608.9672897,961.5682819,621.5263158,3261.750943,295.0,372.0342857,1379.0,1,1,0,1,1,1,1.0,10.5
202,202.0,1.0,13415.0,13415,66.4,66.4,1.4,18.0,700.0,1647.0,621.5263158,7959.0,3681.0,372.0342857,-572.0,1,1,1,1,1,0,5.3,346.5
14,14.0,1.021941545,480.0,750,34.3,53.6,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,480.0,1,0,3,1,1,0,5.261340206,0.0
87,87.0,1.021941545,313.0,489,3.6,5.6,10.42982107,1.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,313.0,0,0,3,2,1,0,5.261340206,0.0
146,164.0,1.12,2965.0,2965,20.3,20.3,5.3,2.5,255.0,961.5682819,520.0,721.0,1348.0,121.0,0.0,0,1,2,1,1,1,5.0,6.8
1889,1908.0,1.01,5316.463277000001,27000,15.99293785,14.3,10.42982107,48.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,0,2,1,0,5.261340206,2.1
253,253.0,0.99,1694.0,1694,6.7,6.7,10.42982107,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1694.0,0,0,0,2,0,1,5.261340206,27.7
15,13.0,0.84,176.0,196,11.7,13.1,2.5,2.0,608.9672897,961.5682819,621.5263158,3261.750943,44.0,372.0342857,132.0,0,0,0,1,1,1,1.0,0.0
187,187.0,1.021941545,1370.0,1370,7.3,7.3,7.5,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1370.0,0,1,2,1,0,0,5.261340206,21.4
244,276.0,1.13,300.0,300,1.2,1.2,30.5,4.0,80.0,80.0,621.5263158,80.0,40.0,20.0,0.0,0,1,0,2,0,1,2.0,0.0
780,780.0,1.021941545,1609.0,2514,2.1,3.2,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1609.0,0,1,3,2,1,0,5.261340206,0.0
565,565.0,1.021941545,5709.0,5709,10.1,10.1,5.2,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5709.0,0,1,2,2,1,0,5.261340206,10.6
294,294.0,1.021941545,11165.0,11165,38.0,38.0,0.9,15.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11165.0,1,1,2,1,0,1,5.261340206,20.4
250,250.0,1.021941545,1033.0,1033,4.1,4.1,10.42982107,8.957260274,608.9672897,55.0,621.5263158,456.0,1171.996516,233.0,0.0,0,1,0,2,0,0,5.261340206,1936.0
872,872.0,1.0,5316.463277000001,6361,15.99293785,7.3,12.5,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,1,1,2,0,0,5.261340206,35.6
85,85.0,1.021941545,1119.0,1748,13.2,20.6,10.42982107,1.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1119.0,1,0,3,2,1,0,5.261340206,0.0
703,703.0,1.0,4186.0,4186,6.0,6.0,14.6,6.0,532.0,961.5682819,621.5263158,2108.0,746.0,372.0342857,800.0,0,1,1,1,1,0,5.261340206,0.0
517,517.0,1.021941545,612.0,799,1.2,1.5,9.6,6.0,68.0,75.0,621.5263158,287.0,182.0,0.0,0.0,0,1,3,1,1,1,6.5,13.5
