Functional Size,Adjusted Function Points,Value Adjustment Factor,Normalised Work Effort Level 1,Normalised Work Effort,Normalised Level 1 PDR (ufp),Normalised PDR (ufp),Speed of Delivery,Project Elapsed Time,Effort Plan,Effort Specify,Effort Design,Effort Build,Effort Test,Effort Implement,Effort Unphased,Development Type,Client Server?,Development Platform,Language Type,CASE Tool Used,How Methodology Acquired,Average Team Size,Defect Density
419,453,1.08,73,3876,0.2,9.3,7.5,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,73,0,1,0,1,1,0,5.261340206,0
61,59,0.97,219,1319,3.6,21.6,3.4,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,219,0,1,0,1,1,0,5.261340206,0
638,638,1.021941545,4023,4627,6.3,7.3,1.7,34,298,649,0,2272,739,65,2853.309172,1,1,3,1,1,0,5.261340206,0
3,3,1.021941545,24,24,8,8,12,0.25,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,24,0,1,0,1,1,0,5.261340206,0
418,461.2226614,1.021941545,1058,1058,2.5,2.5,34.8,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1058,1,1,1,2,1,0,5.261340206,19.1
813,878,1.08,7654,7654,9.4,9.4,10.2,10,640,961.5682819,621.5263158,3200,1760,600,0,1,1,3,2,1,1,8,12.3
619,619,1.021941545,541,541,0.9,0.9,10.42982107,2,608.9672897,106,621.5263158,308,35,372.0342857,0,1,1,0,0,1,0,5.261340206,0
13,11,0.84,97,97,7.5,7.5,6.5,1,10,18,621.5263158,45,17,7,0,0,1,0,1,0,0,5.261340206,0
315,315,1,1206,1206,3.8,3.8,5.6,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1206,0,0,0,1,1,0,7,9.5
210,166,0.79,272,4733,1.3,22.5,3.5,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,272,0,1,0,1,1,0,5.261340206,0
111,97,0.87,703,703,6.3,6.3,13.9,4,9,192,621.5263158,354,99,372.0342857,0,0,1,1,1,0,0,1.3,27
130,130,1.021941545,3782,5909,29.1,45.5,10.42982107,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3782,1,0,3,2,1,0,5.261340206,7.7
52,52,1.021941545,317,317,6.1,6.1,10.42982107,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,317,0,1,2,1,1,2,5.261340206,57.7
4326,4932,1.14,93049,138883,21.5,32.1,10.42982107,22,188,21578,621.5263158,53890,15286,2107,0,1,1,0,1,1,1,5.261340206,98.9
4104,4104,1.021941545,9150,14103,2.2,3.4,10.42982107,8.957260274,306,564,2502,4032,1710,36,2853.309172,1,1,2,2,1,0,5.261340206,0
1662,1662,1.021941545,9649,9649,5.8,5.8,6.9,20,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,9649,1,1,0,0,1,0,4.8,0
83,83,1,634,634,7.6,7.6,2.8,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,634,0,1,2,1,1,0,5.261340206,12
550,594,1.08,26520,26520,48.2,48.2,2.2,15,960,712,621.5263158,17392,5600,372.0342857,0,1,1,1,2,0,1,7.6,7.3
550,550,1.021941545,1867,2788,3.4,5.1,13,4.7,121,120,100,1175,325,26,2853.309172,0,1,2,2,1,0,5.261340206,0
781,781,1,45778,45778,58.6,58.6,0.1,32,5390,7910,621.5263158,15078,14196,372.0342857,0,1,1,1,1,1,0,5.261340206,0
187,187,1.021941545,8442,8442,45.1,45.1,2.2,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,8442,0,1,2,1,0,0,5.261340206,10.7
113,113,1,1350,1350,11.9,11.9,3.8,6,110,80,621.5263158,870,250,372.0342857,40,0,1,1,0,1,0,5.261340206,35.4
580,696,1.2,6037,6037,10.4,10.4,10.42982107,14,589,671,280,3704,774,19,0,1,1,2,1,1,0,5.261340206,0
100,100,1,830,830,8.3,8.3,4.2,6,608.9672897,961.5682819,621.5263158,372,159,372.0342857,0,1,1,1,0,1,0,5.261340206,0
96,86,0.9,54,633,0.6,6.6,10.7,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,54,0,1,0,1,1,0,5.261340206,0
286,286,1.021941545,2070,3234,7.2,11.3,10.42982107,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2070,0,1,0,0,1,0,5.261340206,14
297,297,1,1861,1861,6.3,6.3,7.4,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1861,0,1,2,1,1,0,5.261340206,10.1
6,6,1.021941545,40,40,6.7,6.7,24,0.25,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,40,0,1,0,1,1,0,5.261340206,0
140,168,1.2,2360,2360,16.9,16.9,10.42982107,7,217,217,527,1076,320,3,0,0,1,0,0,1,0,5.261340206,0
787,787,1.021941545,4918,4918,6.2,6.2,15.7,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4918,1,1,2,2,0,0,5.261340206,5.1
90,90,1.021941545,2390,2390,26.6,26.6,1.3,9,80,961.5682819,580,694,728,93,0,0,1,0,1,1,0,4,55.6
1060,965,0.91,3655,3930,3.4,3.7,7.1,30,375,1320,621.5263158,1810,100,50,0,1,0,3,0,0,0,5.261340206,12.3
366,366,1.021941545,677,1058,1.8,2.9,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,677,0,1,3,2,1,0,5.261340206,0
191,222,1.16,1674,1860,8.8,9.7,10.6,3,608.9672897,961.5682819,621.5263158,3261.750943,295,372.0342857,1379,1,1,0,1,1,1,1,10.5
202,202,1,13415,13415,66.4,66.4,1.4,18,700,1647,621.5263158,7959,3681,372.0342857,-572,1,1,1,1,1,0,5.3,346.5
14,14,1.021941545,480,750,34.3,53.6,10.42982107,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,480,1,0,3,1,1,0,5.261340206,0
87,87,1.021941545,313,489,3.6,5.6,10.42982107,1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,313,0,0,3,2,1,0,5.261340206,0
146,164,1.12,2965,2965,20.3,20.3,5.3,2.5,255,961.5682819,520,721,1348,121,0,0,1,2,1,1,1,5,6.8
1889,1908,1.01,5316.463277,27000,15.99293785,14.3,10.42982107,48,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,1,0,2,1,0,5.261340206,2.1
253,253,0.99,1694,1694,6.7,6.7,10.42982107,7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1694,0,0,0,2,0,1,5.261340206,27.7
15,13,0.84,176,196,11.7,13.1,2.5,2,608.9672897,961.5682819,621.5263158,3261.750943,44,372.0342857,132,0,0,0,1,1,1,1,0
187,187,1.021941545,1370,1370,7.3,7.3,7.5,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1370,0,1,2,1,0,0,5.261340206,21.4
244,276,1.13,300,300,1.2,1.2,30.5,4,80,80,621.5263158,80,40,20,0,0,1,0,2,0,1,2,0
780,780,1.021941545,1609,2514,2.1,3.2,10.42982107,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1609,0,1,3,2,1,0,5.261340206,0
565,565,1.021941545,5709,5709,10.1,10.1,5.2,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5709,0,1,2,2,1,0,5.261340206,10.6
294,294,1.021941545,11165,11165,38,38,0.9,15,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11165,1,1,2,1,0,1,5.261340206,20.4
250,250,1.021941545,1033,1033,4.1,4.1,10.42982107,8.957260274,608.9672897,55,621.5263158,456,1171.996516,233,0,0,1,0,2,0,0,5.261340206,1936
872,872,1,5316.463277,6361,15.99293785,7.3,12.5,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,1,1,2,0,0,5.261340206,35.6
85,85,1.021941545,1119,1748,13.2,20.6,10.42982107,1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1119,1,0,3,2,1,0,5.261340206,0
703,703,1,4186,4186,6,6,14.6,6,532,961.5682819,621.5263158,2108,746,372.0342857,800,0,1,1,1,1,0,5.261340206,0
517,517,1.021941545,612,799,1.2,1.5,9.6,6,68,75,621.5263158,287,182,0,0,0,1,3,1,1,1,6.5,13.5
218,249,1.14,2390,2656,11,12.2,3.6,6,608.9672897,961.5682819,621.5263158,3261.750943,335,372.0342857,2055,1,1,0,1,1,1,3,0
1169,1169,1,4256,4256,3.6,3.6,13.8,5,335,172,621.5263158,2710,709,372.0342857,330,1,1,1,0,1,0,8.8,22.2
133,137,1.03,399,399,3,3,22.2,3,41,78,621.5263158,188,73,19,0,0,1,0,2,0,1,5.261340206,7.5
37,37,1.021941545,414,414,11.2,11.2,10.42982107,3.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,414,0,1,0,1,1,2,5.261340206,0
87,87,1.021941545,619,967,7.1,11.1,10.42982107,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,619,0,0,0,2,1,0,5.261340206,0
517,579,1.12,784,784,1.5,1.5,18.5,7,65,80,621.5263158,317,227,95,0,1,0,3,2,1,1,2,0
937,937,1.021941545,8792,10412,9.4,11.1,8.5,11,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,8792,1,1,0,0,1,1,5.261340206,5.3
193,193,1.021941545,1084,1084,5.6,5.6,10.42982107,12,160,160,621.5263158,400,303,61,0,0,0,0,1,1,1,5.261340206,0
96,101,1.05,450,450,4.7,4.7,1.2,1.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,450,0,1,0,1,0,0,5.261340206,41.7
222,220,0.99,2265,2385,10.2,10.7,6.9,4,226,430,621.5263158,1042,408,159,0,1,1,0,2,0,0,5.261340206,18
2500,2500,1.021941545,2738,11092,1.1,4.4,41.7,6,434,5,52,2112,76,59,2853.309172,0,1,2,0,1,0,5.261340206,27.6
39,39,1,1399,1399,35.9,35.9,1.3,10,95,665,621.5263158,509,122,8,0,1,1,0,0,0,0,1.6,25.6
98,118,1.2,1191,1191,12.2,12.2,10.42982107,19,109,229,132,316,392,13,0,0,1,0,0,1,0,5.261340206,0
182,182,1.021941545,245,245,1.3,1.3,91,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,245,1,0,3,1,1,0,5.261340206,5.5
75,75,1.021941545,3922,3922,52.3,52.3,1.6,6.7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3922,0,1,0,1,1,1,5.261340206,0
473,487,1.03,1017,1017,2.2,2.2,10.42982107,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1017,0,1,0,2,1,1,5.261340206,0
8,8,1.021941545,42,42,5.3,5.3,10.42982107,1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,42,0,1,2,1,1,2,5.261340206,0
171,140,0.82,640,640,3.7,3.7,57,1.5,480,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,160,1,0,3,2,0,1,2,5.8
298,298,1.021941545,10157,10157,34.1,34.1,10.42982107,27.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,10157,0,1,2,1,0,1,5.261340206,0
268,268,1,980,980,3.7,3.7,33.5,2,110,140,621.5263158,420,180,372.0342857,130,0,1,1,2,1,0,5.261340206,14.9
225,230,1.02,500,500,2.2,2.2,28.1,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,500,2,1,3,2,0,1,5.261340206,4.4
46,51,1.1,338,338,7.3,7.3,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,338,0,0,0,2,0,0,5.261340206,0
800,800,1.021941545,4587,6764,5.7,8.5,10.42982107,11.5,208,708,592,2064,1007,8,2853.309172,1,1,3,0,1,0,5.261340206,0
308,308,1,4190,4190,13.6,13.6,2.6,17,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4190,1,1,2,1,0,0,5.261340206,9.7
180,216,1.2,1464,1464,8.1,8.1,10.42982107,8.957260274,608.9672897,961.5682819,621.5263158,588,349,372.0342857,0,0,1,0,0,1,0,5.261340206,0
11,11,1.021941545,1370,1370,124.5,124.5,0.1,13,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1370,1,1,0,1,0,0,4.3,90.9
203,217,1.021941545,5316.463277,426,15.99293785,2.1,10.42982107,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,0,1,1,5.261340206,0
49,49,1,1024,1024,20.9,20.9,1.8,7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1024,0,1,2,1,1,0,5.261340206,0
708,708,1,2946,2946,4.2,4.2,11.2,9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2946,0,1,2,2,1,0,7,0
68,68,1.021941545,385,602,5.7,8.9,10.42982107,1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,385,0,0,0,2,1,0,5.261340206,14.7
12,12,1,129,143,10.8,11.9,2,3,608.9672897,961.5682819,621.5263158,3261.750943,66,372.0342857,63,0,0,0,1,1,1,1,0
678,678,1.021941545,3450,3402,5.1,5,10.42982107,8.957260274,234,321,0,2847,0,48,2853.309172,1,1,3,1,1,0,5.261340206,0
4078,4078,1,59878,59878,14.7,14.7,4.1,24,17668,3752,621.5263158,10640,13286,372.0342857,14532,1,1,1,2,1,0,5.261340206,3.9
133,133,1.021941545,1769,1769,13.3,13.3,10.42982107,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1769,1,1,2,1,1,2,5.261340206,52.6
96,96,1,1011,1011,10.5,10.5,2.7,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1011,0,0,0,1,1,0,6,0
132,132,1.021941545,1294,1294,9.8,9.8,10.42982107,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1294,0,1,0,1,1,2,5.261340206,22.7
1048,1048,1,7722,7722,7.4,7.4,9.4,16,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7722,1,1,2,2,1,0,7,2.9
902,767,0.85,3748,22478,4.2,24.9,3.1,17,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3748,0,1,0,1,1,0,5.261340206,0
